annotation_id,annotation_uri,pleiades_place_id,pleiades_place_uri,citation_reference,citation_uri,citation_title,creator,created,place_name,latitude,longitude,location_precision,place_description
2260,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2260,530975,http://pleiades.stoa.org/places/530975#this,greekLit:tlg0003.tlg001.perseus-eng3:3.80,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.80,"Thucydides, The Peloponnesian War 3.80",Perseus Digital Library,2013-10-16,Leucas,38.698754550170605,20.65365223867039,precise,The ancient Ionian island of Leucas is known today as Lefkada.
2262,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2262,530975,http://pleiades.stoa.org/places/530975#this,greekLit:tlg0003.tlg001.perseus-eng3:3.81,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.81,"Thucydides, The Peloponnesian War 3.81",Perseus Digital Library,2013-10-16,Leucas,38.698754550170605,20.65365223867039,precise,The ancient Ionian island of Leucas is known today as Lefkada.
2264,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2264,530975,http://pleiades.stoa.org/places/530975#this,greekLit:tlg0003.tlg001.perseus-eng3:3.94,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.94,"Thucydides, The Peloponnesian War 3.94",Perseus Digital Library,2013-10-16,Leucas,38.698754550170605,20.65365223867039,precise,The ancient Ionian island of Leucas is known today as Lefkada.
2268,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2268,530975,http://pleiades.stoa.org/places/530975#this,greekLit:tlg0003.tlg001.perseus-eng3:3.95,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.95,"Thucydides, The Peloponnesian War 3.95",Perseus Digital Library,2013-10-16,Leucas,38.698754550170605,20.65365223867039,precise,The ancient Ionian island of Leucas is known today as Lefkada.
2272,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2272,530975,http://pleiades.stoa.org/places/530975#this,greekLit:tlg0003.tlg001.perseus-eng3:3.102,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.102,"Thucydides, The Peloponnesian War 3.102",Perseus Digital Library,2013-10-16,Leucas,38.698754550170605,20.65365223867039,precise,The ancient Ionian island of Leucas is known today as Lefkada.
2331,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2331,570468,http://pleiades.stoa.org/places/543777#this,greekLit:tlg0003.tlg001.perseus-eng3:3.51,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.51,"Thucydides, The Peloponnesian War 3.51",Perseus Digital Library,2013-10-16,Megara,37.985078,23.340163,precise,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today"
2337,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2337,570468,http://pleiades.stoa.org/places/543777#this,greekLit:tlg0003.tlg001.perseus-eng3:3.68,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.68,"Thucydides, The Peloponnesian War 3.68",Perseus Digital Library,2013-10-16,Megara,37.985078,23.340163,precise,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today"
2488,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2488,1001889,http://pleiades.stoa.org/places/1001889#this,greekLit:tlg0003.tlg001.perseus-eng3:3.92,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.92,"Thucydides, The Peloponnesian War 3.92",Perseus Digital Library,2013-10-16,Thrace,42.5,27.5,rough,"An ancient place, cited: BAtlas 102 E3 no. 3 (Thrake)"
2510,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2510,648614,http://pleiades.stoa.org/places/648614#this,greekLit:tlg0003.tlg001.perseus-eng3:3.92,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.92,"Thucydides, The Peloponnesian War 3.92",Perseus Digital Library,2013-10-16,Cybistra,37.589731,34.152792500000004,precise,"An ancient place, cited: BAtlas 66 E1 Cybistra"
2511,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2511,452333,http://pleiades.stoa.org/places/151774#this,greekLit:tlg0003.tlg001.perseus-eng3:3.92,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.92,"Thucydides, The Peloponnesian War 3.92",Perseus Digital Library,2013-10-16,Heraclea,40.21972967324548,16.670397870167548,precise,"An ancient place, cited: BAtlas 15 unlocated Heraclea"
2513,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2513,511357,http://pleiades.stoa.org/places/511357#this,greekLit:tlg0003.tlg001.perseus-eng3:3.92,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.92,"Thucydides, The Peloponnesian War 3.92",Perseus Digital Library,2013-10-16,Perinthus,40.971013,27.952973,precise,"An ancient place, cited: BAtlas 52 B3 Perinthus/Heraclea"
2520,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2520,648614,http://pleiades.stoa.org/places/648614#this,greekLit:tlg0003.tlg001.perseus-eng3:3.100,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.100,"Thucydides, The Peloponnesian War 3.100",Perseus Digital Library,2013-10-16,Cybistra,37.589731,34.152792500000004,precise,"An ancient place, cited: BAtlas 66 E1 Cybistra"
2521,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2521,452333,http://pleiades.stoa.org/places/151774#this,greekLit:tlg0003.tlg001.perseus-eng3:3.100,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.100,"Thucydides, The Peloponnesian War 3.100",Perseus Digital Library,2013-10-16,Heraclea,40.21972967324548,16.670397870167548,precise,"An ancient place, cited: BAtlas 15 unlocated Heraclea"
2523,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2523,511357,http://pleiades.stoa.org/places/511357#this,greekLit:tlg0003.tlg001.perseus-eng3:3.100,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.100,"Thucydides, The Peloponnesian War 3.100",Perseus Digital Library,2013-10-16,Perinthus,40.971013,27.952973,precise,"An ancient place, cited: BAtlas 52 B3 Perinthus/Heraclea"
2632,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2632,570685,http://pleiades.stoa.org/places/570685#this,greekLit:tlg0003.tlg001.perseus-eng3:3.4,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.4,"Thucydides, The Peloponnesian War 3.4",Perseus Digital Library,2013-10-16,Sparta,37.08184552460426,22.42468254617709,precise,Sparta was a prominent city-state (polis) of ancient Greece.
2636,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2636,570685,http://pleiades.stoa.org/places/570685#this,greekLit:tlg0003.tlg001.perseus-eng3:3.25,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.25,"Thucydides, The Peloponnesian War 3.25",Perseus Digital Library,2013-10-16,Sparta,37.08184552460426,22.42468254617709,precise,Sparta was a prominent city-state (polis) of ancient Greece.
2638,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2638,570685,http://pleiades.stoa.org/places/570685#this,greekLit:tlg0003.tlg001.perseus-eng3:3.28,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.28,"Thucydides, The Peloponnesian War 3.28",Perseus Digital Library,2013-10-16,Sparta,37.08184552460426,22.42468254617709,precise,Sparta was a prominent city-state (polis) of ancient Greece.
2640,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2640,570685,http://pleiades.stoa.org/places/570685#this,greekLit:tlg0003.tlg001.perseus-eng3:3.52,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.52,"Thucydides, The Peloponnesian War 3.52",Perseus Digital Library,2013-10-16,Sparta,37.08184552460426,22.42468254617709,precise,Sparta was a prominent city-state (polis) of ancient Greece.
2642,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2642,570685,http://pleiades.stoa.org/places/570685#this,greekLit:tlg0003.tlg001.perseus-eng3:3.63,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.63,"Thucydides, The Peloponnesian War 3.63",Perseus Digital Library,2013-10-16,Sparta,37.08184552460426,22.42468254617709,precise,Sparta was a prominent city-state (polis) of ancient Greece.
2644,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2644,570685,http://pleiades.stoa.org/places/570685#this,greekLit:tlg0003.tlg001.perseus-eng3:3.85,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.85,"Thucydides, The Peloponnesian War 3.85",Perseus Digital Library,2013-10-16,Sparta,37.08184552460426,22.42468254617709,precise,Sparta was a prominent city-state (polis) of ancient Greece.
2646,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2646,570685,http://pleiades.stoa.org/places/570685#this,greekLit:tlg0003.tlg001.perseus-eng3:3.92,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.92,"Thucydides, The Peloponnesian War 3.92",Perseus Digital Library,2013-10-16,Sparta,37.08184552460426,22.42468254617709,precise,Sparta was a prominent city-state (polis) of ancient Greece.
2648,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2648,570685,http://pleiades.stoa.org/places/570685#this,greekLit:tlg0003.tlg001.perseus-eng3:3.100,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.100,"Thucydides, The Peloponnesian War 3.100",Perseus Digital Library,2013-10-16,Sparta,37.08184552460426,22.42468254617709,precise,Sparta was a prominent city-state (polis) of ancient Greece.
2908,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2908,550435,http://pleiades.stoa.org/places/857684#this,greekLit:tlg0003.tlg001.perseus-eng3:3.18,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.18,"Thucydides, The Peloponnesian War 3.18",Perseus Digital Library,2013-10-16,Antissa,39.29138196809891,26.01898649974304,precise,"An ancient place, cited: BAtlas 87 unlocated Antissa"
2912,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2912,550435,http://pleiades.stoa.org/places/857684#this,greekLit:tlg0003.tlg001.perseus-eng3:3.28,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.28,"Thucydides, The Peloponnesian War 3.28",Perseus Digital Library,2013-10-16,Antissa,39.29138196809891,26.01898649974304,precise,"An ancient place, cited: BAtlas 87 unlocated Antissa"
2982,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2982,570106,http://pleiades.stoa.org/places/570106#this,greekLit:tlg0003.tlg001.perseus-eng3:3.102,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.102,"Thucydides, The Peloponnesian War 3.102",Perseus Digital Library,2013-10-16,Argos,37.63104688932719,22.720380240841404,precise,Argos was a city of ancient Greece that reached its cultural highpoint under Pheidon in the seventh century BC.
2988,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2988,570106,http://pleiades.stoa.org/places/570106#this,greekLit:tlg0003.tlg001.perseus-eng3:3.105,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.105,"Thucydides, The Peloponnesian War 3.105",Perseus Digital Library,2013-10-16,Argos,37.63104688932719,22.720380240841404,precise,Argos was a city of ancient Greece that reached its cultural highpoint under Pheidon in the seventh century BC.
3000,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#3000,570106,http://pleiades.stoa.org/places/570106#this,greekLit:tlg0003.tlg001.perseus-eng3:3.106,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.106,"Thucydides, The Peloponnesian War 3.106",Perseus Digital Library,2013-10-16,Argos,37.63104688932719,22.720380240841404,precise,Argos was a city of ancient Greece that reached its cultural highpoint under Pheidon in the seventh century BC.
3012,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#3012,570106,http://pleiades.stoa.org/places/570106#this,greekLit:tlg0003.tlg001.perseus-eng3:3.107,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.107,"Thucydides, The Peloponnesian War 3.107",Perseus Digital Library,2013-10-16,Argos,37.63104688932719,22.720380240841404,precise,Argos was a city of ancient Greece that reached its cultural highpoint under Pheidon in the seventh century BC.
3018,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#3018,570106,http://pleiades.stoa.org/places/570106#this,greekLit:tlg0003.tlg001.perseus-eng3:3.108,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.108,"Thucydides, The Peloponnesian War 3.108",Perseus Digital Library,2013-10-16,Argos,37.63104688932719,22.720380240841404,precise,Argos was a city of ancient Greece that reached its cultural highpoint under Pheidon in the seventh century BC.
3024,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#3024,570106,http://pleiades.stoa.org/places/570106#this,greekLit:tlg0003.tlg001.perseus-eng3:3.112,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.112,"Thucydides, The Peloponnesian War 3.112",Perseus Digital Library,2013-10-16,Argos,37.63104688932719,22.720380240841404,precise,Argos was a city of ancient Greece that reached its cultural highpoint under Pheidon in the seventh century BC.
3400,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#3400,599564,http://pleiades.stoa.org/places/599564#this,greekLit:tlg0003.tlg001.perseus-eng3:3.19,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.19,"Thucydides, The Peloponnesian War 3.19",Perseus Digital Library,2013-10-16,Caria (region),37.437078612236505,28.04488373784654,precise,A historical region of western Anatolia.
3416,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#3416,1052,http://pleiades.stoa.org/places/1052#this,greekLit:tlg0003.tlg001.perseus-eng3:3.86,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.86,"Thucydides, The Peloponnesian War 3.86",Perseus Digital Library,2013-10-16,Italia,43.6941505,11.0949512,rough,The Italian peninsula extending northward to the Alps as recognized by the Romans.
3609,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#3609,465922,http://pleiades.stoa.org/places/465922#this,greekLit:tlg0003.tlg001.perseus-eng3:3.103,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.103,"Thucydides, The Peloponnesian War 3.103",Perseus Digital Library,2013-10-16,Inessa/Aitna,,,rough,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today."
3646,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#3646,540841,http://pleiades.stoa.org/places/540841#this,greekLit:tlg0003.tlg001.perseus-eng3:3.54,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.54,"Thucydides, The Peloponnesian War 3.54",Perseus Digital Library,2013-10-16,Ithome/Thamiai (Thessaly),39.41554703319896,21.801837477150567,precise,"A town in the Hestiaiotis region between Metropolis and Gomphoi. Now modern Phanari, where the visible architecture on the acropolis largely belongs to Byzantine and Ottoman fortresses."
3647,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#3647,599871,http://pleiades.stoa.org/places/599872#this,greekLit:tlg0003.tlg001.perseus-eng3:3.33,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.33,"Thucydides, The Peloponnesian War 3.33",Perseus Digital Library,2013-10-16,Patmos,37.3091187,26.5464039,precise,Patmos is the smallest and northernmost island of the ancient Sporades.
3655,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#3655,599587,http://pleiades.stoa.org/places/599588#this,greekLit:tlg0003.tlg001.perseus-eng3:3.29,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.29,"Thucydides, The Peloponnesian War 3.29",Perseus Digital Library,2013-10-16,Delos,37.397274,25.268194,precise,"The Aegean island of Delos, part of the Cyclades island group."
3657,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#3657,599587,http://pleiades.stoa.org/places/599588#this,greekLit:tlg0003.tlg001.perseus-eng3:3.104,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.104,"Thucydides, The Peloponnesian War 3.104",Perseus Digital Library,2013-10-16,Delos,37.397274,25.268194,precise,"The Aegean island of Delos, part of the Cyclades island group."
3751,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#3751,462538,http://pleiades.stoa.org/places/462538#this,greekLit:tlg0003.tlg001.perseus-eng3:3.90,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.90,"Thucydides, The Peloponnesian War 3.90",Perseus Digital Library,2013-10-16,Zancle/Messana,38.192251,15.556634,precise,"Zancle was founded as Greek colony in the eighth century B.C. Home of the Mamertines who called for Roman assistance against Carthaginian forces in 264 B.C., sparking the First Punic War."
3863,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#3863,462077,http://pleiades.stoa.org/places/462077#this,greekLit:tlg0003.tlg001.perseus-eng3:3.116,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.116,"Thucydides, The Peloponnesian War 3.116",Perseus Digital Library,2013-10-16,Aetna,37.75723275646079,14.984597856051682,precise,An active stratovolcano on the east coast of Sicily (known today as Mount Etna).
3875,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#3875,541138,http://pleiades.stoa.org/places/541138#this,greekLit:tlg0003.tlg001.perseus-eng3:3.22,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.22,"Thucydides, The Peloponnesian War 3.22",Perseus Digital Library,2013-10-16,Thebes,38.319948833333335,23.317653433333334,precise,The ancient city of Thebes in Boeotia (modern Greece).
3877,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#3877,541138,http://pleiades.stoa.org/places/541138#this,greekLit:tlg0003.tlg001.perseus-eng3:3.24,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.24,"Thucydides, The Peloponnesian War 3.24",Perseus Digital Library,2013-10-16,Thebes,38.319948833333335,23.317653433333334,precise,The ancient city of Thebes in Boeotia (modern Greece).
3892,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#3892,530794,http://pleiades.stoa.org/places/530794#this,greekLit:tlg0003.tlg001.perseus-eng3:3.113,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.113,"Thucydides, The Peloponnesian War 3.113",Perseus Digital Library,2013-10-16,Ambracia,39.1549245,20.990092500000003,precise,"Ambracia (modern Arta) was an ancient city of central Greece, founded as a colony of Corinth in the seventh century BC. It was located near the Ambracian Gulf along the course of the river Arachthos."
3893,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#3893,530794,http://pleiades.stoa.org/places/530794#this,greekLit:tlg0003.tlg001.perseus-eng3:3.114,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.114,"Thucydides, The Peloponnesian War 3.114",Perseus Digital Library,2013-10-16,Ambracia,39.1549245,20.990092500000003,precise,"Ambracia (modern Arta) was an ancient city of central Greece, founded as a colony of Corinth in the seventh century BC. It was located near the Ambracian Gulf along the course of the river Arachthos."
