UUID;FILE;QUOTE_TRANSCRIPTION;ANCHOR;TYPE;TAGS;origin;pleiades_id;side;anonymous;offset;place_name;latitude;longitude;location_precision
60870038-9dbf-4027-b5df-87ca7e356f9e;book3_thucydides_utf8.txt;Paralian galleys;char-offset:34601;PERSON;group|origin:Paralia|pleiades:580058|side:Athenian;Paralia;580058;Athenian;TRUE;34601.0;Paralia;;;rough
7083d1b7-1554-4541-bb3b-23506a9785d8;book3_thucydides_utf8.txt;Paches;char-offset:34873;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;34873.0;Athenae;37.97158606761233;23.723824697002375;rough
3631d1c0-b111-48bd-b2d7-debd5d79447e;book3_thucydides_utf8.txt;Paralian;char-offset:35127;PERSON;group|origin:Paralia|pleiades:580058|side:Athenian;Paralia;580058;Athenian;TRUE;35127.0;Paralia;;;rough
7317a49c-5c9b-45a7-a0f7-fdd604dd0162;book3_thucydides_utf8.txt;Salaminian;char-offset:35140;PERSON;group|origin:Salaminiae|pleiades:711267|side:Athenian;Salaminiae;711267;Athenian;TRUE;35140.0;Salaminiae;;;rough
b65e4812-ca5d-4991-bda8-f4f1049e6047;book3_thucydides_utf8.txt;Paches;char-offset:35228;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;35228.0;Athenae;37.97158606761233;23.723824697002375;rough
1942b40c-7e1f-464b-a317-cad2a85e6ac7;book3_thucydides_utf8.txt;Colophonians;char-offset:35721;PERSON;group|origin:Colophon|pleiades:599577|side:Athenian;Colophon;599577;Athenian;TRUE;35721.0;Colophon;38.108253;27.1483085;precise
407aca5b-db7b-45a0-8f29-07090e325e3b;book3_thucydides_utf8.txt;Colophonians;char-offset:36230;PERSON;group|origin:Colophon|pleiades:599577|side:Athenian;Colophon;599577;Athenian;TRUE;36230.0;Colophon;38.108253;27.1483085;precise
93aff4f8-3343-45c3-9225-d7faf3109846;book3_thucydides_utf8.txt;Paches;char-offset:36338;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;36338.0;Athenae;37.97158606761233;23.723824697002375;rough
544ec2d0-5206-4b44-bd40-5793fadc3dc8;book3_thucydides_utf8.txt;Paches;char-offset:36880;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;36880.0;Athenae;37.97158606761233;23.723824697002375;rough
3b281e56-09a6-41ba-93b1-1cc83fbad8ee;book3_thucydides_utf8.txt;Colophonians;char-offset:36914;PERSON;group|origin:Colophon|pleiades:599577|side:Athenian;Colophon;599577;Athenian;TRUE;36914.0;Colophon;38.108253;27.1483085;precise
a5cf3e76-56b8-4fdf-87a1-73c60387c337;book3_thucydides_utf8.txt;Colophonians;char-offset:37080;PERSON;group|origin:Colophon|pleiades:599577|side:Athenian;Colophon;599577;Athenian;TRUE;37080.0;Colophon;38.108253;27.1483085;precise
0af581df-2d3c-463c-a436-d0ea93005b89;book3_thucydides_utf8.txt;Paches;char-offset:37146;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;37146.0;Athenae;37.97158606761233;23.723824697002375;rough
