UUID;FILE;QUOTE_TRANSCRIPTION;ANCHOR;TYPE;TAGS;origin;pleiades_id;side;anonymous;offset;place_name;latitude;longitude;location_precision;mention_count
42dce08b-5f29-4c88-91f6-51a3dae707db;book3_thucydides_utf8.txt;Demosthenes;char-offset:132164;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;132164.0;Athenae;37.97158606761233;23.723824697002375;rough;27
81d11fde-ad7f-4032-af3d-b0b93a27b377;book3_thucydides_utf8.txt;Demosthenes;char-offset:132609;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;132609.0;Athenae;37.97158606761233;23.723824697002375;rough;27
a934a450-8693-482f-ba78-298706bffae6;book3_thucydides_utf8.txt;Demosthenes;char-offset:111136;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;111136.0;Athenae;37.97158606761233;23.723824697002375;rough;27
95e55e8f-9544-4012-ae6f-e209a9ec8c45;book3_thucydides_utf8.txt;Demosthenes;char-offset:135180;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;135180.0;Athenae;37.97158606761233;23.723824697002375;rough;27
07fe0a52-7f9d-4d02-938e-eb54e513f568;book3_thucydides_utf8.txt;Demosthenes;char-offset:133094;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;133094.0;Athenae;37.97158606761233;23.723824697002375;rough;27
ae4aca4a-b1f5-48a2-9396-3e4a42974ae2;book3_thucydides_utf8.txt;Demosthenes;char-offset:134016;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;134016.0;Athenae;37.97158606761233;23.723824697002375;rough;27
0f49e038-8f23-4d5d-a952-c37783c38c2c;book3_thucydides_utf8.txt;Demosthenes;char-offset:140929;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;140929.0;Athenae;37.97158606761233;23.723824697002375;rough;27
dd49c0c2-0a18-4a79-84dd-55999bfe7c23;book3_thucydides_utf8.txt;Demosthenes;char-offset:134931;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;134931.0;Athenae;37.97158606761233;23.723824697002375;rough;27
ba310a20-c46c-4b2d-b778-c80607cc2cd6;book3_thucydides_utf8.txt;Demosthenes;char-offset:131129;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;131129.0;Athenae;37.97158606761233;23.723824697002375;rough;27
f95ef397-2730-4a26-827e-2ee17959d97f;book3_thucydides_utf8.txt;Demosthenes;char-offset:131562;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;131562.0;Athenae;37.97158606761233;23.723824697002375;rough;27
327b78f9-2f9d-4fdd-b8db-b2cdafcbe91e;book3_thucydides_utf8.txt;Demosthenes;char-offset:129479;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;129479.0;Athenae;37.97158606761233;23.723824697002375;rough;27
2fc1425d-b8a0-4b24-8bca-b4836c6cfe8d;book3_thucydides_utf8.txt;Demosthenes;char-offset:124154;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;124154.0;Athenae;37.97158606761233;23.723824697002375;rough;27
7307d5f6-8d7d-4270-a594-41c0b45cf76b;book3_thucydides_utf8.txt;Demosthenes;char-offset:131470;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;131470.0;Athenae;37.97158606761233;23.723824697002375;rough;27
55149515-051b-403f-a698-4981f8efd0e0;book3_thucydides_utf8.txt;Alcidas;char-offset:113780;PERSON;side:Sparthan|origin:Sparta|pleiades:570685;Sparta;570685;Sparthan;FALSE;113780.0;Sparta;37.08184552460426;22.424682546177092;precise;14
efebe8a4-ff2d-4078-bce4-a00557556ba6;book3_thucydides_utf8.txt;Paches;char-offset:58401;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;58401.0;Athenae;37.97158606761233;23.723824697002375;rough;14
d8b55210-b7cb-42f5-9b3f-bba3240b4eaf;book3_thucydides_utf8.txt;Paches;char-offset:59705;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;59705.0;Athenae;37.97158606761233;23.723824697002375;rough;14
77626a29-0901-4d70-b0ff-152571e43d19;book3_thucydides_utf8.txt;Paches;char-offset:59924;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;59924.0;Athenae;37.97158606761233;23.723824697002375;rough;14
307d6d0e-4eaf-4e6b-91f4-28d6cc013d5f;book3_thucydides_utf8.txt;Alcidas;char-offset:32851;PERSON;side:Sparthan|origin:Sparta|pleiades:570685;Sparta;570685;Sparthan;FALSE;32851.0;Sparta;37.08184552460426;22.424682546177092;precise;14
f0284e0a-681b-47f8-aa8d-36593926c3fd;book3_thucydides_utf8.txt;Paches;char-offset:19184;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;19184.0;Athenae;37.97158606761233;23.723824697002375;rough;14
52cadba3-ee9c-42ad-868a-1f9358cd3a43;book3_thucydides_utf8.txt;Alcidas;char-offset:17171;PERSON;side:Sparthan|origin:Sparta|pleiades:570685;Sparta;570685;Sparthan;FALSE;17171.0;Sparta;37.08184552460426;22.424682546177092;precise;14
456ae5b3-99a4-46bb-8b47-03e95289e404;book3_thucydides_utf8.txt;Alcidas;char-offset:96543;PERSON;side:Sparthan|origin:Sparta|pleiades:570685;Sparta;570685;Sparthan;FALSE;96543.0;Sparta;37.08184552460426;22.424682546177092;precise;14
