UUID;FILE;QUOTE_TRANSCRIPTION;ANCHOR;TYPE;TAGS
e4e377d5-d9c6-4128-b5a7-aac8bd37e733;book3_thucydides_utf8.txt;Corcyraeans;char-offset:96797;PERSON;origin:Corcyra|pleiades:530834|side:Athenian|group
2b5074d1-8031-4e5e-916e-c97700f514c5;book3_thucydides_utf8.txt;Messenians;char-offset:96906;PERSON;origin:Messenia|pleiades:570480|side:Athenian|group
3a0034a2-a5eb-44cb-9a62-337b8a7962b1;book3_thucydides_utf8.txt;Eurymedon;char-offset:97611;PERSON;origin:Athens|pleiades:579885|side:Athenian
dc40d43a-7e63-4380-9018-e3539995adfc;book3_thucydides_utf8.txt;Corcyraeans;char-offset:97654;PERSON;origin:Corcyra|pleiades:530834|side:Athenian|group
8881af9d-792f-4800-ba95-bb52e17a5a3e;book3_thucydides_utf8.txt;Athenians;char-offset:98499;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
838ac975-cff0-4414-b872-cedbf401b27f;book3_thucydides_utf8.txt;Lacedaemonians;char-offset:98548;PERSON;group|origin:Sparta|pleiades:570685|side:Sparthan
d8fd490f-f1e2-4b63-91e2-1e887ae43abb;book3_thucydides_utf8.txt;Eurymedon;char-offset:105319;PERSON;origin:Athens|pleiades:579885|side:Athenian
aaa0f0d3-478b-44eb-837c-64232663f469;book3_thucydides_utf8.txt;Athenians;char-offset:106152;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
7ff540a1-0669-45ff-9319-958ef0c9dc76;book3_thucydides_utf8.txt;Laches;char-offset:106201;PERSON;origin:Athens|pleiades:579885|side:Athenian
e0ea55b7-66d1-4f0f-a98c-00cef2c67fc3;book3_thucydides_utf8.txt;Melanopus;char-offset:106216;PERSON;origin:Athens|pleiades:579885|side:Athenian
6ebaa810-1b0d-42c1-af19-e3d42fb374f8;book3_thucydides_utf8.txt;Charceades;char-offset:106231;PERSON;origin:Athens|pleiades:579885|side:Athenian
b4af3483-a170-43ec-a6ea-afd87ae76f94;book3_thucydides_utf8.txt;Euphiletus;char-offset:106250;PERSON;origin:Athens|pleiades:579885|side:Athenian
1488978e-13fe-4ce4-a6e7-1cb722e5834d;book3_thucydides_utf8.txt;Syracusans;char-offset:106287;PERSON;group|origin:Syracusae|pleiades:462503|side:Sparthan
087a5d95-b617-459a-8a54-3fc4424a6c8e;book3_thucydides_utf8.txt;Leontines;char-offset:106302;PERSON;group|origin:leontini|pleiades:462279|side:Athenian
2ac6ca37-78a8-44b6-92af-3ba3ef090e80;book3_thucydides_utf8.txt;Syracusans;char-offset:106329;PERSON;group|origin:Syracusae|pleiades:462503|side:Sparthan
0ae841ae-1b98-45d1-9da9-cdae5c34a1a6;book3_thucydides_utf8.txt;Leontines;char-offset:106536;PERSON;group|origin:leontini|pleiades:462279|side:Athenian
2036c0cb-838d-4757-b3aa-14cae96b979a;book3_thucydides_utf8.txt;Locrians;char-offset:106599;PERSON;origin:Locri|pleiades:452369|side:Sparthan|group
032c1545-f86b-46c6-b3a1-adb275b41af8;book3_thucydides_utf8.txt;Syracusans;char-offset:106621;PERSON;group|origin:Syracusae|pleiades:462503|side:Sparthan
a0598a49-ac64-470b-b207-e55892269aa7;book3_thucydides_utf8.txt;Rhegians;char-offset:106637;PERSON;origin:Rhegion|pleiades:455268|side:Athenian|group
dfbfc209-4710-456c-94b8-553c6f004216;book3_thucydides_utf8.txt;Leontines;char-offset:106696;PERSON;group|origin:leontini|pleiades:462279|side:Athenian
183a0f02-14bf-43be-bb5f-2c0dc116b163;book3_thucydides_utf8.txt;Athenians;char-offset:106808;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
867f3bcb-a60d-4f13-bf40-4daaa3445509;book3_thucydides_utf8.txt;Syracusans;char-offset:106847;PERSON;group|origin:Syracusae|pleiades:462503|side:Sparthan
f72a793f-cc56-4352-886f-31da3eb58ebc;book3_thucydides_utf8.txt;Athenians;char-offset:106904;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
22a1cb33-b12a-4842-a08d-1616bcc16644;book3_thucydides_utf8.txt;Athenians;char-offset:107314;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
64cdb8e9-7474-49cf-a84c-b450e24bb1ac;book3_thucydides_utf8.txt;Athenians;char-offset:107533;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
b6e18b83-95e0-4394-9ea2-aac301c899cb;book3_thucydides_utf8.txt;Athenians;char-offset:107922;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
a2b1ca3d-f435-4bba-b40e-8160913e4f58;book3_thucydides_utf8.txt;Rhegians;char-offset:107950;PERSON;origin:Rhegion|pleiades:455268|side:Athenian|group
656aaebc-fe35-42e8-8494-e320bc644905;book3_thucydides_utf8.txt;Liparians;char-offset:108141;PERSON;group|origin:Lipara|pleiades:462283|side:Sparthan
4744a4af-ce4b-48ed-8d1d-518a0d4950a0;book3_thucydides_utf8.txt;Sicels;char-offset:108514;PERSON;group|origin:Scicli|pleiades:462485|side:Athenian
7af228bd-1a65-4dcc-9c2e-94d244c59df8;book3_thucydides_utf8.txt;Syracusans;char-offset:108559;PERSON;group|origin:Syracusae|pleiades:462503|side:Sparthan
7523cf5d-aa91-450d-8aac-5105b6f4aed9;book3_thucydides_utf8.txt;Athenians;char-offset:108579;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
c2970bca-65e9-4b5e-bedf-c2d6c85ce1fe;book3_thucydides_utf8.txt;Thucydides;char-offset:108753;PERSON;origin:Athens|pleiades:579885|side:Athenian
4b628773-a2c3-493f-8c53-d9b815723c6d;book3_thucydides_utf8.txt;Peloponnesians;char-offset:108807;PERSON;group|origin:Sparta|pleiades:570685|side:Sparthan
5883d737-cc10-43ac-8373-fe6f396e4db3;book3_thucydides_utf8.txt;Agis;char-offset:108885;PERSON;origin:Sparta|pleiades:570685|side:Sparthan
ed9c0f59-eaa4-4439-b491-357d933560f6;book3_thucydides_utf8.txt;Archidamus;char-offset:108898;PERSON;origin:Sparta|pleiades:570685|side:Sparthan
19a02a1b-9bd7-4d73-a632-9159254dfcf2;book3_thucydides_utf8.txt;Athenians;char-offset:110245;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
674b524f-437e-4c9a-a416-5adfbc2dde95;book3_thucydides_utf8.txt;Athenians;char-offset:110332;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
418e9846-9549-4816-b481-4b24163ed381;book3_thucydides_utf8.txt;Charoeades;char-offset:110420;PERSON;origin:Athens|pleiades:579885|side:Athenian
3fea1afa-343a-462e-986a-4237736f6e52;book3_thucydides_utf8.txt;Syracusans;char-offset:110446;PERSON;group|origin:Syracusae|pleiades:462503|side:Sparthan
0605c438-b51d-4f67-ac8c-77d37b1e4e7c;book3_thucydides_utf8.txt;Laches;char-offset:110473;PERSON;origin:Athens|pleiades:579885|side:Athenian
1c0a2ad1-4647-482b-aa33-6940f73b5510;book3_thucydides_utf8.txt;Messinese battalions;char-offset:110618;PERSON;group|origin:Messina|pleiades:462440|side:Sparthan
f7b19003-f01f-42c1-8cda-cb9df1276499;book3_thucydides_utf8.txt;Athenians;char-offset:110761;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
e8a04cba-0352-4acb-a45e-84aa7ea70bd7;book3_thucydides_utf8.txt;Athenians;char-offset:110979;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
4a313e2e-ca3a-4804-9923-8a7f8a9b49c1;book3_thucydides_utf8.txt;Athenians;char-offset:111084;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
a934a450-8693-482f-ba78-298706bffae6;book3_thucydides_utf8.txt;Demosthenes;char-offset:111136;PERSON;origin:Athens|pleiades:579885|side:Athenian
f90c283f-74ba-4704-98d9-ed211826777d;book3_thucydides_utf8.txt;Alcisthenes;char-offset:111156;PERSON;origin:Athens|pleiades:579885|side:Athenian
23751744-0ed0-47a3-869e-6590cf90a393;book3_thucydides_utf8.txt;Procles;char-offset:111173;PERSON;origin:Athens|pleiades:579885|side:Athenian
ff309b75-b9ef-4297-9be2-0dba91216993;book3_thucydides_utf8.txt;Theodorus;char-offset:111189;PERSON;origin:Athens|pleiades:579885|side:Athenian
2de49bcf-6d47-46d5-aeda-820607fb958e;book3_thucydides_utf8.txt;Nicias;char-offset:111273;PERSON;origin:Athens|pleiades:579885|side:Athenian
cbc86e7f-eefc-4c1a-9636-a2c3eeb3d59f;book3_thucydides_utf8.txt;Niceratus;char-offset:111288;PERSON;origin:Athens|pleiades:579885|side:Athenian
1dd3542c-7a5c-4229-8011-07642f10d6c9;book3_thucydides_utf8.txt;Melians;char-offset:111325;PERSON;group|origin:Melos|pleiades:570474|side:Neutral
73e82e67-5401-4d0e-8b74-efd5a29d7451;book3_thucydides_utf8.txt;Hipponicus;char-offset:111783;PERSON;origin:Athens|pleiades:579885|side:Athenian
5c50b24e-1792-4998-87e6-db5fc58478b4;book3_thucydides_utf8.txt;Callias;char-offset:111802;PERSON;origin:Athens|pleiades:579885|side:Athenian
88b5ee89-0f7d-4449-8c9d-663b1140a35b;book3_thucydides_utf8.txt;Eurymedon;char-offset:111815;PERSON;origin:Athens|pleiades:579885|side:Athenian
8a2b25b6-507c-4f01-9a60-4fcf1f733e04;book3_thucydides_utf8.txt;Thucles;char-offset:111833;PERSON;origin:Athens|pleiades:579885|side:Athenian
b151f37d-dc1b-484b-af10-69d674ca9143;book3_thucydides_utf8.txt;Tanagraeans;char-offset:111993;PERSON;group|origin:Tanagra|pleiades:580114|side:Sparthan
9c406cde-3d4c-4056-b3eb-6f56739c23d0;book3_thucydides_utf8.txt;Thebans;char-offset:112043;PERSON;group|origin:Thebe|pleiades:541138|side:Sparthan
